Node,Adjacent nodes
2942998812,"[298746623, 2942998805, 3735850826]"
298746623,"[2942998812, 529924890, 2942998815]"
529924890,"[1684189065, 298746623]"
430585768,"[3126841031, 566481204]"
566481204,"[430585768, 434748640]"
4776519702,"[4776519660, 591815550]"
591815550,"[4776519702, 298751586, 298751475, 4478679681]"
295188079,"[298751430, 5277742002]"
5277742002,"[295188079, 298751578]"
298751586,"[591815550, 1858238015, 298751578]"
298751482,"[4776519706, 1773714692, 298751510, 298751475]"
4776519706,"[295732545, 298751482]"
1858238015,"[298751586, 4776519698]"
298864458,"[300455196, 5078885189, 298864457, 3355608731, 295167980]"
298864457,"[1616490465, 298864458, 5078885185, 653116964]"
1616490465,"[298864457, 1616490541, 5078885186, 3355608731]"
3355608731,"[1616490465, 4618425166, 569108069, 4618425163, 5078885183]"
298864460,"[296596502, 2153147978, 4618425290, 298864461]"
4618425290,"[298864461, 4618425289, 4618425136, 298864460]"
298864461,"[298864504, 4618425290, 298864496, 435599895, 298864458]"
298864465,"[4618425309, 654016997, 3142273043]"
4618425309,"[298864465, 4618425306, 2649838717, 4620337757]"
4618425306,"[4618425308, 4618425309, 298864472, 298864476, 298864489]"
298864489,"[370472616, 298864490, 4618425306, 1675481522]"
370472616,"[370472624, 1675481532, 370472615, 298864489]"
370472624,"[370472616, 370472627, 444089624, 370472620]"
370472627,"[370472624, 370472612, 370472626, 444089749]"
370472612,"[444089627, 298864476, 370472627, 370472611]"
298864476,"[1092838692, 370472612, 444089742]"
298864479,"[3410194907, 1092838692, 370472613, 298864482]"
370472613,"[370472628, 370472614, 444089612, 298864479]"
370472628,"[370472625, 370472613, 444089745]"
370472625,"[370472628, 370472617, 444089602]"
370472617,"[370472625, 1675481602, 298864488]"
298864488,"[298864486, 1675481594, 370472617, 3410194907]"
3410194907,"[4618425303, 298864488]"
298864480,"[4618425300, 4620336285, 296602949]"
4618425300,"[5097893641, 4618425301, 298864480, 5168570186]"
298864486,"[298864488, 5168570186, 298864490, 298864500, 435599930]"
1675481594,"[298864488, 1675481602, 444089612, 1675481522]"
1675481522,"[444089627, 1675481532, 1675481594, 298864489]"
298864490,"[370472615, 444089742, 298864489]"
298864491,"[444089718, 4618425292, 296602949, 435599922]"
4618425292,"[2962474292, 4618425299, 4618425136, 298864491]"
2962474292,"[2962474292, 4618425292, 444089730]"
444089730,"[2962474292, 444089718, 444089721]"
444089718,"[298864493, 435599930, 444089730, 435599924]"
298864493,"[298864500, 444089718, 435599937, 298864496]"
435599937,"[298864493, 435599924, 298864500]"
298864500,"[435599930, 370472614, 435599937]"
298864504,"[5078885189, 298864461, 5107425462]"
5107425462,"[298864504, 5107501610, 298864508]"
298864514,"[298864525, 5107501610, 635691302, 635691284]"
635691302,"[635691300, 298864514, 635691302]"
635691300,"[635691300, 635691302, 298864518]"
298864518,"[635691299, 635691300, 635695685, 635695680]"
635695680,"[635695681, 635695684, 298864518]"
635695684,"[635695680, 298864524, 635695682]"
298864524,"[635695684, 298864531, 635695262]"
635695262,"[1748746149, 298864524, 3132756579, 635695686]"
1748746149,"[635695262, 1748746152, 1748746153]"
1748746153,"[298864525, 1748746146, 1748746149]"
298864525,"[3132756588, 3132758509, 435599859, 1748746153]"
298864511,"[635694266, 298864529, 298864508, 635691284]"
635694266,"[635694287, 635694268, 298864511, 635694265]"
635694287,"[635694286, 298864530, 635694266]"
298864530,"[635695681, 635694285, 635691230, 635694287]"
635695681,"[635695680, 635695682, 298864530]"
635695682,"[635695681, 635695684, 635695259]"
635695259,"[298864531, 635695682, 635695260, 635695261]"
298864531,"[298864524, 635691113, 635695259]"
635691113,"[733996279, 298864531, 635691150]"
733996279,"[635691113, 298864534, 733996280]"
298864534,"[635691178, 733996282, 1748744512, 733996279]"
298864529,"[1748744512, 298864528, 3132758509]"
435599895,"[635694286, 435599893, 298864461]"
635691178,"[298864534, 635691150]"
298864542,[298864534]
298864544,"[298864525, 1748746146, 733996286, 435599899]"
733996286,"[298864544, 3132756584, 578069180]"
3132756584,"[3132756598, 3132756588, 733996286]"
3132756588,"[3132756580, 298864525, 3132756584]"
961389846,"[295192798, 961389815, 295192715]"
961389862,"[295192798, 295192795, 295192572]"
1403087305,"[295192575, 295196779, 1403087311]"
2194866316,[297034309]
295192412,"[295196945, 295196682, 295196947]"
295196945,"[295192358, 295196947, 295192412]"
295192343,"[295192261, 295192343]"
441988706,"[441988709, 441988707, 298340567]"
441988709,"[441988706, 441988708, 441988711]"
441988711,"[441988713, 441988710, 441988709]"
441988713,"[441988712, 441988715, 441988711]"
441988715,"[441988729, 441989515, 441988713, 441988719, 1309015052]"
2261973993,"[295462698, 299192938]"
299192938,"[299192962, 299192939, 2261973993]"
299192939,"[299192941, 944982356, 299192938]"
296631754,"[4481560650, 508506598, 299192946, 347647853]"
299192946,"[299193034, 299192962, 296631754]"
299192962,"[3549560208, 299192946, 299192938, 2261973898]"
299193149,"[299193029, 508490575]"
299193029,"[299193142, 299193034, 299193149]"
299193034,"[4481560650, 299193029, 299192946, 296631754]"
4481560650,"[299193034, 296631754, 508490578]"
299192941,"[299192939, 454642366]"
944982356,"[299192939, 910929983]"
299193134,"[299193142, 910929983]"
299193142,"[299193029, 844505124, 299193134]"
844505124,"[299193142, 919572817]"
278380219,"[278380218, 278380244, 469579900]"
469579900,"[570574114, 278380219, 653786454]"
300454682,"[2261973907, 662548695, 662557941, 300454976]"
300454976,"[566504749, 304162474, 300454992, 300454682]"
300455199,"[498414798, 296631964, 1668271719]"
296631964,"[441590450, 296631956, 300455199]"
301303367,"[301303369, 1913376786, 1084663503, 295178480]"
1913376786,"[1495060275, 1913376785, 1913376787, 301303367]"
1495060275,"[301303369, 1495060267, 1913376786, 1913376821]"
301303369,"[1495060275, 1495060314, 301303370]"
296612929,[295184612]
295184612,"[2486343833, 1012371045, 498411519]"
302403727,"[4686037652, 3726407741, 298864515, 4047339656, 5339361590]"
4047339656,"[302403727, 4686037652, 4047363891]"
4686037652,"[302403729, 4047339656]"
302403729,"[4686037652, 302403728, 609579445, 302403749, 2097131248]"
302403749,"[302403782, 441996539, 2097131248, 302403729]"
2097131248,"[2097131203, 302403749]"
441996539,"[302403782, 302403749, 441996543]"
302403782,"[441996544, 441996539, 577031472]"
302403783,"[302403782, 302524928, 302524910, 1536346441, 302524927]"
302524910,"[441996564, 441996547, 302403783, 302524916]"
441996547,"[302524919, 302524910, 441996553]"
302524919,"[441996565, 302524941, 441996547]"
302524941,"[441996554, 441996550, 302524919, 302524945]"
441996554,"[441996551, 441996544, 302524941]"
441996544,"[302403782, 441996554, 441996545]"
296209663,"[635757002, 635755573, 588691320, 2500415171, 1812312704, 296374102]"
296374102,"[296209663, 635755570, 588691342, 635757007, 588691324]"
635755570,"[296374102, 296374071, 588691339, 588691336]"
296374071,"[296374012, 296374085, 635755570]"
296374012,"[635755962, 635755958, 296374071, 1812312704]"
1812312704,"[296374012, 1812312778]"
4686037656,"[2262766543, 994447122]"
994447122,"[994447114, 4686037656, 296079390, 994447010, 994456430, 994447105]"
295178291,"[4241088836, 1084634028, 1084663262, 435599846, 295167980]"
435599846,"[295178291, 295167980, 1084633993]"
295167980,"[2442766419, 435599846, 295178273, 1084634014]"
2442766419,"[295178273, 4618425138]"
302524912,"[302524916, 302524914, 3111301911]"
302524914,"[302524936, 441996510, 302524912]"
441996545,"[441996544, 302524916, 441996552, 441996543]"
441996552,"[441996551, 441996554, 302524945, 441996545]"
302524945,"[441996549, 302524918, 441996552]"
302524918,"[441996565, 302524919, 302524945, 441996546]"
441996546,"[302524918, 441996547, 441996548, 302524916]"
302524916,"[302524943, 302524912, 441996546]"
302524927,"[302403783, 302524943, 441996510, 2364133381]"
441996480,"[441996573, 302524959, 441996485, 302524932]"
302524932,"[441996481, 441996496, 2096960557, 441996480, 441996484]"
441996496,"[441996493, 441996495, 302524932]"
441996493,"[441996496, 441996498, 441996494]"
441996498,"[441996500, 302524959, 441996493, 441996487, 441996497]"
302524959,"[441996502, 441996561, 441996498, 441996501]"
441996550,"[441996551, 441996549, 302524941]"
441996549,"[441996550, 441996565, 302524945]"
1084634028,"[295178291, 1084651676, 1084633872]"
1084651676,"[1084633905, 1084633973, 1084634028]"
1084633905,"[1084662949, 4718024599, 1084651676]"
1084662949,"[1084633905, 1084642082, 1084663262]"
1084663262,"[1084662949, 3663109394]"
302531601,"[5078885196, 322731383, 498395928, 302531604, 498396681]"
302531604,"[498396237, 498396289, 302531606, 302531601]"
498396289,"[302531604, 302531602, 1989752488]"
302531602,"[302531603, 498396289, 302531613, 435599825, 498396322]"
302531603,"[435599821, 302531602, 302531607, 435599777]"
435599777,"[302531603, 4585352956, 435599773, 435599805, 435599796]"
435599773,"[498396642, 498396681, 435599775, 435599777]"
498396681,"[498396649, 435599773]"
296612957,[302531601]
302531606,"[302531604, 302531613, 1989752485]"
4618425151,"[4618425150, 4618425152, 302531611, 302531602]"
302531611,"[2438813827, 498396050, 4618425151, 302531613]"
302531613,"[302531611, 302531602, 302531607, 302531606]"
302533421,"[302531594, 5168642363, 295178270]"
5168642363,"[302533421, 302533428]"
302533428,"[434376579, 5168642363, 1913376608, 302533446, 1814279721]"
302533446,"[302531594, 302533428, 1495050836]"
1495050836,"[1495050837, 1913376608, 302533446]"
1913376608,"[1495050833, 1989847310, 1913376748, 1495050836, 1913376544]"
1847943122,"[1913376645, 295178242, 1913376691, 295178464]"
1913376645,"[295178242, 1847943122, 1814279721, 302533450]"
302531594,"[3663109393, 302533421, 302533446, 295178479, 1495050837]"
302533450,"[295178254, 1913376645, 302533453]"
302533453,"[302533457, 1814288955, 302533450]"
347665563,"[2486343876, 441702828, 441702787, 4241088869, 303247059]"
441702787,"[4241088867, 441702845, 347665563, 441702796]"
441702845,"[441703451, 441702846, 368216526, 441702787]"
368216526,"[441702845, 441703509, 441703581]"
441703581,"[441703583, 429466716, 441703516, 368216526]"
429466716,"[368216538, 429466716, 441703581, 347122988]"
347122988,"[429466716, 441702878, 441703584, 441702908]"
441702908,"[441703217, 347122988, 434376574, 441702917]"
434376574,"[2264214561, 441702970, 441702908, 2264214292]"
2264214561,"[441702973, 434376574, 2264214557]"
441702973,"[2264214561, 2264248716, 2264214301]"
2264248716,"[441702973, 434376573, 2264248718]"
434376573,"[2264248722, 2264248716, 2264214309]"
2264248722,"[2264248736, 368216531, 434376573]"
368216531,"[441703568, 441703243, 368216533, 2264214321, 2264248722, 441702971]"
441703568,"[2264214327, 368216531, 441703051, 441703013, 441703316]"
441703316,"[441703585, 441703568, 441703308]"
441703308,"[441703299, 2264214328, 441703316]"
441703299,"[2264214331, 441703308, 2264214329, 441703291, 441703314]"
2264214331,"[441703325, 441703299, 2264214330]"
441703325,"[441703319, 441703332, 441703578, 2264214331]"
441703319,"[441703580, 441703317, 441703318, 441703325, 441703380]"
441703380,"[441703456, 441703403, 441703352, 441703319, 441703366]"
441703352,"[441703412, 441703359, 441703435, 441703380]"
441703412,"[441703449, 441703352, 441703420, 441703447]"
441703447,"[441703412, 441703446, 303247059]"
303247059,"[441703447, 441703444, 441703445, 441703420, 368216524]"
303247060,"[298340662, 3305894066, 2486343875]"
2486343875,"[441702828, 303247060, 5062531049, 2486343874]"
303501084,"[278380244, 577033584, 278380217]"
278380217,"[278380218, 557693488, 303501084]"
304162476,"[300454976, 304162474, 441590445, 1457933341]"
304162474,"[300454976, 498388653, 304162476, 304162477]"
498388653,"[304162474, 498388653, 304162477]"
304162477,"[498388653, 441590445]"
295154462,"[295154553, 295154471, 1222107081]"
1222107081,"[367450324, 295154462]"
441987255,"[441987113, 441987251, 441986981, 441987240, 322731271]"
5235333622,"[295166353, 530185527, 778193573]"
778193573,"[5235333622, 295184732, 778193574]"
654186751,"[295184732, 654186754, 597915281, 4071154903]"
4071154903,"[654186751, 4071154904, 295166350]"
295163229,"[295163254, 870265242]"
295173345,"[295162396, 295173333, 295154613]"
295154613,"[296695370, 1703981498, 295154616, 295173345]"
1703981498,"[295154613, 1703981500, 935605756]"
935605756,"[1703981498, 935605759, 1899570337]"
2401246676,"[295163464, 498354579, 1918470852]"
336797029,"[2361283761, 3192851246, 336797087]"
295155074,"[2401246671, 498354579, 2361283889]"
2361283889,"[295155074, 295155071]"
296670698,"[296670667, 296670698, 295191674, 443901656]"
295191603,[296670698]
295192044,"[295189763, 295192014, 338791186]"
296717998,"[295189663, 295189755, 295189734, 295189750]"
295191857,"[295191849, 295191898, 295191843, 1434780768]"
1434780768,"[295191900, 1434780766, 295191857]"
295191900,"[578438485, 578438488, 1434780768, 1434784985]"
1434784985,"[295191900, 338791236, 1434784987, 1434784980]"
295193400,"[295193401, 295165529, 295193379]"
657772131,"[657772128, 657772455, 295193379]"
657772128,"[657772131, 657772251, 295196768]"
295196768,"[657772128, 657771963, 295178731, 2261418058, 295196763, 295193169]"
295163636,"[295163667, 1773698614, 295163635]"
295163667,"[436323505, 295163636]"
295163404,"[337929473, 295163402]"
295163402,"[295185132, 295163404]"
337929482,"[337929498, 2643555754]"
2643555754,"[5062673881, 337929482]"
337929473,"[5062631275, 295163404]"
432220824,"[295166464, 295166459, 295173564]"
295166499,"[295166501, 295173564, 295190002, 338790776]"
295173333,"[295154616, 295173345]"
295191570,"[295191577, 295196802, 296707807]"
295191577,"[295191593, 295191570, 296707807]"
295193151,"[295192751, 296707885]"
295192751,"[295196763, 296707811, 295193151, 295193156]"
295156436,"[295156412, 295156422, 4663237594]"
295156412,"[295155944, 295156436, 295155682]"
295162281,"[1131262571, 295162288, 1131262568]"
339012641,"[3198441189, 295166765, 1983507379, 295166755, 295168987]"
295166765,"[1983507379, 295166755, 339012641]"
295166755,"[295166765, 295166758]"
295154756,"[295154512, 439214557, 1813440538]"
295189789,"[347390209, 295189792, 295191949, 295193382, 295165541, 295189788]"
295165541,"[347390209, 3278207106, 295189789]"
339013008,"[781866250, 567071612, 3278207107]"
781866250,"[781866245, 3278207107, 339013008]"
3278207107,"[347390209, 781866250]"
347390209,"[295189789, 3278207107, 295165541]"
2481038960,"[347122928, 295174184]"
295174184,"[436325678, 1832848541, 583402324, 2481038960]"
597920300,"[1932556721, 295174243, 297216774]"
1932556721,"[3186199506, 597920300, 1541978462]"
1541978465,"[652791093, 1541978462, 1541978468]"
652791093,"[339014167, 1541978465]"
295174183,"[1434879251, 295191626, 295162374]"
341282807,[341282819]
341282819,"[295195059, 341282833, 341282816]"
341282822,[341282833]
341282833,"[341282829, 295166349, 341282819]"
343552856,"[343552953, 343554960, 1067922018, 343552951]"
343554960,"[343554963, 343554958, 343552856, 1067922018]"
1067922018,"[1067922513, 1067922595, 343554960]"
343552861,"[1067922513, 343554963, 343553497, 343552951]"
